stop_id,stop_name,stop_lat,stop_lon,stop_desc
1932,VIKAS NGR.SCTY.,19.1284744569,72.8601855525,Marathi:विकास नगर सोसायटी Road:*NAME TO BE CONFIRMED Area:JOGESHWARI (E)
1933,INCOME TAX CLY.,19.1308869158,72.8607649097,Marathi:आयकर वसाहत जोगेश्वरी Road:*NAME TO BE CONFIRMED Area:JOGESHWARI (E)
1934,DATTA MANDIR(INCOME TAX CLY.),19.1307171279,72.8628680315,Marathi:दत्ता मंदीर Road:DATTA MANDIR MARG Area:JOGESHWARI (E)
1935,BAMANDAYA PADA,19.1223607764,72.8864018252,Marathi:बामनदाया पाडा Road:MILITARY MARG Area:MAROL
1937,ASHOK NGR.,19.1171215781,72.8830157578,Marathi:ब्लॉसम कंपनी Road:MILITARY MARG Area:MAROL
1939,GANESH PADA,19.12065778,72.8853074839,Marathi:गणेश पाडा Road:MILITARY MARG Area:MAROL
1940,I.E.S.SCHOOLJVLR,19.1274129114,72.8885171627,Marathi:मिंलिद नगर Road:JOGESHWARI-VIKHROLI LINK ROAD Area:POWAI
1947,PANDURANG WADI,19.1726083019,72.8532801904,Marathi:पांडुरंग वाडी Road:*NAME TO BE CONFIRMED Area:GOREGAON (E)
1948,ORDINANCE FACTORY,19.1920854814,72.8547341499,Marathi:ओर्डीनन्स फॅक्टोरी Road:DATTA MANDIR MARG Area:SANTACRUZ (E)
1949,SANGITA TALKIES,19.1898157753,72.8513652954,Marathi:संगिता टॉकिज Road:DATTA MANDIR MARG Area:MALAD (E)
1951,VAISHALI NGR.,19.245981209,72.8724834925,Marathi:वैशाली नगर दहिसर Road:SUHASINI PAWSKAR MARG Area:DAHISAR (E)
1952,SUHASINI PAWASKAR MARG,19.2492427868,72.8731272226,Marathi:सुहासीनी पावसकर मार्ग Road:SUHASINI PAWSKAR MARG Area:DAHISAR (E)
1954,C.B.D. BELAPUR BUS STN.,19.0229193414,73.04959821,Marathi:सी. बी.डी. बेलापुर स्थानक Road:Y.B.CHAVAN MARG Area:BELAPUR- NAVI MUMBAI
1955,URAN PHATA,19.032493978,73.0295138289,Marathi:उरण फाटा Road:Y.B.CHAVAN MARG Area:NERUL(W)-NAVI MUMBAI
1960,TATA PRESS,19.0425365509,73.0280740438,Marathi:टाटा प्रेस Road:Y.B.CHAVAN MARG Area:NERUL(W)-NAVI MUMBAI
1963,KONKAN BHAVAN,19.0243799149,73.0398993422,Marathi:कोकन भवन Road:Y.B.CHAVAN MARG Area:BELAPUR- NAVI MUMBAI
1964,FRUIT & VEGETABLE MARKET,19.0726370712,73.0094058691,Marathi:फळे आणि भाजी मार्केट Road:SANPADA STATION ROAD Area:VASHI-NAVI MUMBAI
1966,B.A.P.MARKET,19.0737478536,73.0101160933,Marathi:बी. ए.पी मार्केट Road:ACHARYA ANAND RUSHI MARG Area:VASHI-NAVI MUMBAI
1976,SAURASHTRA BANK/STATE BANK,19.0832618035,73.008457625,Marathi:सौराष्ट्र बँक Road:*NAME TO BE CONFIRMED Area:VASHI-NAVI MUMBAI
1978,VASHI SECT.NO 26,19.086710296,73.0117319181,Marathi:सेक्टर नं. 26 वाशी Road:*NAME TO BE CONFIRMED Area:VASHI-NAVI MUMBAI
1982,NERUL RLY. STN.,19.0338595196,73.0172012664,Marathi:नेरुल रेलवे स्थानक(उ) Road:*NAME TO BE CONFIRMED Area:NERUL(W)-NAVI MUMBAI
1983,MAFCO MARKET,19.0706090833,73.0094058691,Marathi:मॅफको मार्केट Road:SANPADA STATION ROAD Area:VASHI-NAVI MUMBAI
1984,SANPADA STN.,19.0676076157,73.0095775305,Marathi:सानपाडा स्थानक Road:Y.B.CHAVAN MARG Area:SANPADA (NAVI MUMBAI)
1985,APEEJAY SCHOOL,19.0358049465,73.0197270094,Marathi:अप्पीजे स्कुल Road:ADI SHANKARACHARYA MARG Area:NERUL(W)-NAVI MUMBAI
1997,RANI SATI MARG MUNICIPAL SCHOOL,19.1833250121,72.8555521554,Marathi:राणि सती मार्ग महानगरपालीका शाळा Road:RANI SATI MARG Area:MALAD (E)
1998,SHANTARAM TALAO,19.1855113056,72.8586558201,Marathi:शांताराम तलाव Road:*NAME TO BE CONFIRMED Area:MALAD (E)
1999,HIRA PARK,19.1863523384,72.8602812387,Marathi:हिरा पार्क Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2000,STATE BANK,19.1873554924,72.8613165714,Marathi:स्टेट बँक  ऑफ इंडिया मालाड Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2001,RAMESH HOTEL,19.1872237655,72.8626040318,Marathi:रमेश होटेल मालाड Road:KURAR VILLAGE MARG Area:MALAD (E)
2002,KURAR POLICE STN.,19.1848904207,72.8638152757,Marathi:कुरार पोलीस ठाणे Road:RANI SATI MARG Area:MALAD (E)
2003,TRIVENI NGR.,19.1803710454,72.8639654794,Marathi:त्रिवेणी नगर Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2004,TAPOVAN ( PATHANWADI),19.1802845981,72.8590881508,Marathi:तपोवन(पठान वाडी) Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2005,MHADA CLY.(MAJAS),19.1341894364,72.8665188435,Marathi: Road:SHIVNERI VASAHAT MARG(MODEL TOWN) Area:JOGESHWARI (E)
2011,MILIND NGR.,19.0880317149,72.9037809333,Marathi:मिलींद नगर घाटकोपर Road:NARI SEVASADAN MARG Area:GHATKOPAR (W)
2012,EMPLOYMENT EXCHANGE,19.0905258742,72.902391549,Marathi:एम्ल्पॉयमेंट एक्सचेंज (घाटकोपर) Road:NARI SEVASADAN MARG Area:GHATKOPAR (W)
2013,HOMEGUARD TRG SCHOOL,19.085638909,72.8941303453,Marathi:होम गार्ड ट्रेनींग स्कुल Road:NARI SEVASADAN MARG Area:GHATKOPAR (W)
2014,TEMBIPADA,19.1571938703,72.9294282849,Marathi:टेंबी पाडा Road:*NAME TO BE CONFIRMED Area:BHANDUP (W)
2015,MINILAND SCTY.,19.1470233928,72.933151191,Marathi:मीनी लँड सोसायटी Road:CHHATRAPATI SHIVAJI TALAO MARG Area:BHANDUP (W)
2016,SHIVAJI TALAO,19.1465546337,72.9290400115,Marathi:शिवाजी तलाव Road:SARDAR PRATAPSINGH MARG Area:BHANDUP (W)
2017,ASHOK KEDARE CHK.,19.1477936751,72.9286450799,Marathi:अशोक केदारे चौक Road:TEMBIPADA MARG Area:BHANDUP (W)
2018,SHIV DARSHAN ( TERESA RD BHANDUP W),19.1484980749,72.9271752293,Marathi:शिव दर्शन (तेरेसा रोड) Road:THERESA ROAD Area:BHANDUP (W)
2019,NARDAS NGR.,19.1502641287,72.9276023475,Marathi:नारदास नगर Road:*NAME TO BE CONFIRMED Area:BHANDUP (W)
2020,TEMBIPADA NAKA,19.1544169411,72.9298574383,Marathi:टेंबी पाडा नाका Road:TEMBIPADA MARG Area:BHANDUP (W)
2021,TEMBIPADA PIPE LINE ( BHANDUP),19.1550250318,72.9291493352,Marathi:टेंबी पाडा पाइप लाइन Road:*NAME TO BE CONFIRMED Area:BHANDUP (W)
2027,KANJUR MARG STN.(W),19.1289426028,72.9275240628,Marathi:कांजुरमार्ग स्थानक (प) Road:KANJURMARG STATION MARG Area:KANJURMARG (W)
2028,HANUMAN NGR.,19.1404571828,72.9208507268,Marathi:हनुमान नगर (नाहुर) Road:PRATAP NAGAR MARG Area:BHANDUP (W)
2029,EKTA NGR.,19.1406193543,72.9266442982,Marathi:एकता नगर भांडुप Road:PRATAP NAGAR MARG Area:BHANDUP (W)
2030,BHANDUP PEOPLES SCHOOL,19.1398627826,72.9250608855,Marathi:भांडुप पिपल्स स्कुल Road:PRATAP NAGAR MARG Area:BHANDUP (W)
2031,PRATAP NGR.,19.1392495682,72.9232208901,Marathi:प्रताप नगर भांडुप Road:*NAME TO BE CONFIRMED Area:BHANDUP (W)
2037,BANDRA PHATAK(E),19.0609860152,72.8463424834,Marathi:बांद्रा फाटक(पू) Road:*NAME TO BE CONFIRMED Area:BANDRA (E)
2039,BANDRA RLY.TERMINUS,19.0628924351,72.8416647109,Marathi:बांद्रा रेलवे टर्मीनस Road:*NAME TO BE CONFIRMED Area:BANDRA (E)
2040,KHAR STN (E),19.0673492187,72.841798409,Marathi:खार स्थानक (पू) Road:*NAME TO BE CONFIRMED Area:KHAR (E)
2048,SRUSHTI,19.2701604514,72.8687538949,Marathi:स्रुष्टी Road:*NAME TO BE CONFIRMED Area:MIRA ROAD (E)
2056,MADHUSHREE MIRA RD ),19.2730569569,72.8686680642,Marathi:मधुश्री (मीरा रोड) Road:*NAME TO BE CONFIRMED Area:MIRA ROAD (E)
2057,ROYAL HOTEL ( SRUSHTI ),19.2715985829,72.8671660271,Marathi:रॉयल होटेल (स्रुष्टी)/ काशीमीरा Road:*NAME TO BE CONFIRMED Area:KASHIMIRA
2058,S.K.STONE,19.2871288197,72.8670767897,Marathi:एस.के.स्टोन मीरा रोड Road:DR.KESHAV BALIRAM HEDGEWAR MARG Area:MIRA ROAD (E)
2059,GHODBUNDER VILLAGE MARG,19.2822478828,72.891593672,Marathi:घोडबंदर गाव मार्ग Road:GHODBUNDER VILLAGE MARG Area:BHAYANDER (E)
2060,GHODBUNDER VILLAGE,19.2865637342,72.8948756195,Marathi:घोडबंदर गाव Road:GHODBUNDER VILLAGE MARG Area:BHAYANDER (E)
2061,BHAYANDER STN.(E),19.3122005638,72.853884617,Marathi:भांयदर स्थानक (पू) Road:NAVGHAR MARG Area:BHAYANDER (E)
2062,BHAYANDER PHATAK(POLICE CHKY),19.2989158532,72.8550433313,Marathi:भायंदर फाटक(पोलीस चौकी) Road:BHAYANDER PHATAK ROAD Area:BHAYANDER (E)
2063,KASTURI EST.,19.3009099121,72.8567646909,Marathi:कस्तुरी इस्टेट Road:BHAYANDER PHATAK ROAD Area:BHAYANDER (E)
2064,GODDEV NAKA,19.3042622689,72.858991543,Marathi:घोडदेव नाका Road:GODDEV- NAVGHAR MARG Area:BHAYANDER (E)
2065,SHIRDI NGR./RAM NAGAR,19.3061760002,72.861802498,Marathi:राम नगर भायंदर  Road:GODDEV- NAVGHAR MARG Area:BHAYANDER (E)
2066,NAVGHAR NAKA,19.3085048494,72.8616308367,Marathi:महाराष्ट्र मित्र मंडळ Road:NAVGHAR MARG Area:BHAYANDER (E)
2077,DATTA MANDIR(VAKOLA),19.0825706787,72.8536811458,Marathi:दत्ता मंदिर (वाकोला) Road:DATTA MANDIR MARG Area:SANTACRUZ (E)
2087,KRISHNA BUILDING,19.1872888169,72.8387050438,Marathi:क्रुष्णा बिल्डिंग Road:LIBERTY GARDEN MARG EXTENSION Area:MALAD (W)
2088,NAVY NGR.,19.1884377822,72.8378860299,Marathi:नेव्ही नगर मालाड Road:LIBERTY GARDEN MARG EXTENSION Area:MALAD (W)
2089,ADARSH NGR.,19.1880141255,72.863698373,Marathi:आदर्श नगर (मालाड) Road:KURAR VILLAGE MARG Area:MALAD (E)
2090,JIJAMATA VIDYALAYA,19.1880445239,72.8655651905,Marathi:जिजामाता विद्यालय Road:SADANAND PARKAR MARG Area:MALAD (E)
2092,APPAPADA,19.1897974882,72.8666702606,Marathi:अप्पापाडा Road:APPAPADA ROAD Area:MALAD (E)
2096,MORA VILLAGE,19.1179161273,72.8218204743,Marathi:मोरा गाव Road:MILITARY CAMP MARG Area:MORA GAON-JUHU
2099,HARE RAM HARE KRISHNA,19.1135773899,72.8260905511,Marathi:हरे राम हरे क्रुष्ण मंदिर Road:JUHU TARA MARG Area:JUHU
2100,SUMATI SCHOOL,19.1127145861,72.8252485462,Marathi:सुमती स्कुल Road:MAHATMA GANDHIGRAM MARG Area:JUHU
2101,VAIKUNTH DHAM,19.1164248411,72.8218761154,Marathi:वैकुंठ धाम Road:MILITARY CAMP MARG Area:JUHU
2102,KOKANI PADA,19.2448352488,72.8728140111,Marathi:कोकणी पाडा बोरीवली Road:SANT KABIR MARG Area:DAHISAR (E)
2104,GAWDE NGR.,19.2449061539,72.8699011321,Marathi:गावडे नगर Road:SANT KABIR MARG Area:DAHISAR (E)
2105,FISH MARKET,19.246901612,72.872095179,Marathi:फिश मार्केट(बोरीवली) Road:SANT KABIR MARG Area:DAHISAR (E)
2114,WADALA TRUCK TERMINAL MAIN GATE,19.0357447208,72.8797412645,Marathi: Road:BHANUSHANKAR YADGNIK MARG Area:ANIK
2115,AMBASSADOR HOTEL,19.1063823964,72.8748815326,Marathi:एम्बॅसीडर होटेल Road:*NAME TO BE CONFIRMED Area:SAHAR
2117,R.B.I.CLY.,19.1116201161,72.8611324845,Marathi:आर.बी.आय वसाहत (अंधेरी) Road:GURU GOBINDSINGH MARG Area:ANDHERI (E)
2118,CHARATSINGH CLY.,19.11082939,72.8614135795,Marathi:चरतसिंग वसाहत Road:GURU GOBINDSINGH MARG Area:ANDHERI (E)
2120,SWAMI D.SARASWATI CHK.,18.9344665935,72.8371090869,Marathi:स्वामी डी.सरस्वती चौक फोर्ट Road:SHOORJI VALLABHDAS MARG Area:FORT
2126,CHARKOP SECT.NO.6,19.2174736314,72.8338077224,Marathi:सेक्टर नं 6 चारकोप Road:*NAME TO BE CONFIRMED Area:CHARKOP
2127,DURGA MAHESHWARI MANDIR,19.2193377217,72.8327777541,Marathi:दुर्गा महेश्वरी मंदिर Road:*NAME TO BE CONFIRMED Area:CHARKOP
2128,KUNCHI KURVE NGR.,19.0788578104,72.8697578237,Marathi:कुन्ची कुर्वे नगर Road:*NAME TO BE CONFIRMED Area:KURLA (W)
2129,ST.PIUS SCHOOL,19.0792025529,72.8686849401,Marathi:संत. पायस स्कुल कलिना Road:AIR INDIA QTRS RD Area:KALINA
2151,ODEON CINEMA,19.0815047575,72.9120550318,Marathi: Road:R.B.MEHTA MARG Area:GHATKOPAR (E)
2154,NEW HINDUSTAN DORR,19.1128366104,72.8572701035,Marathi:न्य हिंदुस्तान दोर Road:BAPUSAHEB DHAKU SAWANT MARG Area:ANDHERI (E)
2158,KAMAL VIHAR SPORTS COMPLEX,19.2129335116,72.842842475,Marathi:कमल विहार क्रिडा संकुल Road:POISAR GYMKHANA MARG Area:KANDIVLI (W)
2160,PATEL NGR.,19.1765154378,72.8698858804,Marathi:पटेल नगर Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2161,RADHA MAHESHWARI CHK.,19.1845815099,72.8511747903,Marathi:राधा महेश्वरी चौक Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2163,SIR.A.JUNG MARG/RANI SATI MARG,19.1808525206,72.8580841607,Marathi:सर अली यावर जंग मार्ग / राणी सती मार्ग Road:RANI SATI MARG Area:MALAD (E)
2164,PRABHU HOTEL(KURAR VILLAGE MRG JUN),19.1793527946,72.8632769174,Marathi:प्रभु होटेल(कुरार गाव मार्ग ) Road:*NAME TO BE CONFIRMED Area:MALAD (W)
2165,INDIRA NGR.,19.1782178577,72.868340928,Marathi:इंदिरा नगर मालाड Road:*NAME TO BE CONFIRMED Area:MALAD (E)
2170,SANGAM NGR.,19.0238378974,72.8765410611,Marathi:संगम नगर Road:VIDYALANKAR MARG Area:ANTOP HILL
2171,INDIAN HUME PIPE CO.,19.0175694919,72.8699535558,Marathi:इंडियन हुमे पाइप कंपनी Road:VIDYALANKAR MARG Area:ANTOP HILL
2172,BARKAT ALI DARGAH,19.0180766532,72.8655118177,Marathi:बरकत अली दर्गाह Road:BARKATALI DARGAH MARG Area:ANTOP HILL
2173,BHAGATSINGH NGR.,19.1559413149,72.835156885,Marathi:भगत सिंग नगर Road:LINK ROAD Area:GOREGAON (W)
2183,NANA CHK.,18.9618907606,72.8129220454,Marathi: Road:AUGUST KRANTI MAIDAN MARG Area:NANA CHOWK
2190,SUVARNA HOSPITAL,19.2239620648,72.8431141644,Marathi:सुवर्णा रुग्णालय Road:KASTUR PARK MARG Area:BORIVLI (W)
2191,ROOP TALKIES,19.0805949772,72.8446181938,Marathi:रुप टॉकीज Road:JAWAHARLAL NEHRU MARG Area:SANTACRUZ (E)
2204,J.V.G.FINANCE,19.1179447619,72.8718945003,Marathi:जे.व्ही.जी फायनॅनस Road:ROAD NO.7 (MAHESHWARI NAGAR) Area:ANDHERI (E)
2205,MAHESHWARI NGR.,19.1179244877,72.8735038258,Marathi:महेश्वरी नगर Road:ROAD NO.16 (MAHESHWARI NAGAR) Area:ANDHERI (E)
2218,ORKAY MILL,19.1211598943,72.870658,Marathi:ओर्के मील्स  Road:KRANTIVEER LAHUJI SALVE MARG Area:MAROL
2219,KELKAR COLLEGE,19.162494944,72.9565518302,Marathi:केलकर  महाविद्यालय Road:VASUDEO BALWANT PHADKE MARG Area:MULUND (E)
2224,YOGINGR./JAYRAJNAGAR,19.2348311778,72.8406419028,Marathi:जयराज नगर Road:LINK ROAD Area:BORIVLI (W)
2226,SWAMI NARAYAN MANDIR,19.0806277027,72.9152254028,Marathi:स्वामी नारायण मंदिर घाटकोपर Road:BARRISTER NATH PAI MARG Area:GHATKOPAR (E)
2228,CHH. SHIVAJI TERMINUS(BHATIA),18.9391939242,72.8381651484,Marathi: Road:WALCHAND HIRACHAND MARG Area:FORT
2232,KHODADAD CIRCLE,19.0171501179,72.8472631958,Marathi: Road:DR.BABASAHEB AMBEDKAR MARG Area:DADAR (E)
2234,KALA NGR.(MHADA OFFICE),19.0543101192,72.8471602784,Marathi: Road:RAMKRISHNA PARAMHANS MARG Area:BANDRA (E)
2238,NATURE PARK/P.M.G.P.CLY.,19.0516403201,72.8624754904,Marathi: Road:P.M.G.P.ROAD Area:DHARAVI
2240,REAY RD.STN.(ON BRIDGE),18.9761997397,72.8450442086,Marathi: Road:SANT SAWATA MARG Area:REAY ROAD (W)
2241,GANESH NGR.,19.0177718895,72.8691411744,Marathi:गणेश नगर वडाळा Road:BHANUSHANKAR YADGNIK MARG Area:WADALA (E)
2242,SHANTI NGR.,19.0199628127,72.8745485078,Marathi:शांती नगर वडाळा Road:BHANUSHANKAR YADGNIK MARG Area:WADALA (E)
2243,BHAKTI PARK GATE,19.0330671762,72.8787971269,Marathi:भक्ती पार्क गेट Road:BHANUSHANKAR YADGNIK MARG Area:MAHUL
2245,SUNDER GALLI,18.9766074521,72.8301564249,Marathi: Road:BAPURAO JAGTAP MARG Area:BYCULLA (W)
2246,SIMPLEX MILL,18.980295982,72.829212014,Marathi: Road:KESHAVRAO KHADEY MARG Area:SATRASTA
2247,SHREE SWAMI SAMRTH NGR.MARKET,19.1370906919,72.8257432645,Marathi: Road:PURUSHOTTAMDAS TANDON MARG Area:OSHIWARA
2250,SHIVAJI NGR.DEPOT,19.0654305571,72.9292031125,Marathi:शिवाजी नगर आगर Road:DUMPING RAOD Area:SHIVAJI NAGAR
2251,DUMPING GROUND/NIRANKARI BHAVAN,19.067945337,72.9240103558,Marathi:डंपीग ग्राउंड / निरंकारी भवन Road:DUMPING RAOD Area:SHIVAJI NAGAR
2252,JAFRI ENGLISH SCHOOL,19.0684726247,72.9222937421,Marathi:डंपीग ग्राउंड / निरंकारी भवन Road:AHILYABAI HOLKAR MARG Area:SHIVAJI NAGAR
2272,JAWAHAR NGR.,19.1600419792,72.8461562433,Marathi: Road:SWAMI VIVEKANAND MARG Area:GOREGAON (W)
2274,DR.RAVINDRA KULKARNI CHK/SASMIRA,19.0100179603,72.8198702207,Marathi: Road:DR.ANNIE BESANT MARG Area:WORLI
2275,POWAI VIHAR COMPLEX,19.117704876,72.9039753864,Marathi:पवइ विहार कॉम्ल्पेक्स  Road:ADI SHANKARACHARYA MARG Area:POWAI
2276,HUTATMA CHK./MUMBAI UNIVERSITY,18.929088675,72.8297516822,Marathi: Road:KARMAVEER BHAURAO PATIL MARG Area:FORT
2279,FOUR BUNGALOWS MARKET,19.1267316344,72.8218474505,Marathi:चार बंगला (मार्केट) Road:FOUR BUNGALOWS MARG Area:ANDHERI (W)
2281,MAHAVIR NGR.EXTN/PARIJAT SCTY.,19.2150488764,72.838643871,Marathi:महाविर नगर एक्स्टेशन / पारीजात सोसायटी Road:POISAR GYMKHANA MARG Area:KANDIVLI (W)
2285,PRIYADARSHANI,19.053031976,72.8809356754,Marathi: Road:VASANTRAO NAIK MARG Area:CHUNABHATTI
2286,A.T.I.,19.0531882725,72.8810716401,Marathi:ए.टी.आय Road:VASANTRAO NAIK MARG Area:KURLA (E)
2287,P.M.G.P.CLY.,19.1348381458,72.8700379017,Marathi:पी.एम.जी.पी वसाहत जोगेश्वरी Road:SARDAR VALLABHBHAI PATEL MARG Area:JOGESHWARI (E)
2293,HARIYALI VILLAGE/LINK RD.,19.1095782966,72.9308804801,Marathi:हरीयाली गाव /लिंक रोड Road:*NAME TO BE CONFIRMED Area:VIKHROLI (E)
2303,B.S.E.S.SUB STN.,19.0591520028,72.8993099821,Marathi: Road:18'TH ROAD Area:CHEMBUR (W)
2306,GATE WAY PLAZA,19.1233815638,72.9127301166,Marathi:गेट वे प्लाझा Road:CENTRAL AVENUE MARG Area:POWAI
2307,BAYER HOUSE,19.1195700949,72.9124726245,Marathi:बेयर हाउस Road:CENTRAL AVENUE MARG Area:POWAI
2313,VAIBHAV ASAVARI SOC.(WARE HOUSE),19.1041511473,72.8669431581,Marathi:वैभव आसावरी सोसायटी(वेर हाउस) Road:*NAME TO BE CONFIRMED Area:SAHAR
2314,JAIN MANDIR (OM NGR.),19.1069897482,72.8671148194,Marathi:जैन मंदिर(ओम नगर) अंधेरी Road:*NAME TO BE CONFIRMED Area:ANDHERI (E)
2317,KURLA NAGRIK SAHAKARI BANK,19.1517033207,72.9464615838,Marathi: Road:M.D.KENI MARG Area:BHANDUP (E)
2318,KENI VIDYALAYA,19.1507506252,72.9448522584,Marathi: Road:M.D.KENI MARG Area:BHANDUP (E)
2322,BORIVLI PHATAK (E),19.2317628337,72.857741015,Marathi:बोरीवली फाटक (पू) Road:SWAMI VIVEKANAND MARG Area:BORIVLI (E)
2323,AMBAWADI,19.2397923076,72.8597039283,Marathi:अंबा वाडी Road:SWAMI VIVEKANAND MARG Area:DAHISAR (E)
2324,PARVAT NGR.,19.2431553024,72.8601330817,Marathi:पर्वत नगर Road:SWAMI VIVEKANAND MARG Area:DAHISAR (E)
2325,MANAV KALYAN KENDRA,19.2461130602,72.8609484732,Marathi:मानव कल्यान केंद्र Road:SWAMI VIVEKANAND MARG Area:DAHISAR (E)
2326,RAJASHREE CINEMA,19.2517853233,72.863909632,Marathi:राजश्री सिनेमा Road:SWAMI VIVEKANAND MARG Area:DAHISAR (E)
2327,ICICI BANK,19.0650088017,72.8618247639,Marathi:आय.सी.आय.सी. आय बिकेसी Road:KHAN ABDUL GAFFARKHAN MARG Area:BANDRA-KURLA COMPLEX
2328,CITY BANK,19.069328532,72.868819965,Marathi:सिटी बँक बीकेसी Road:KHAN ABDUL GAFFARKHAN MARG Area:BANDRA (E)
2330,SWAPNA NGRY(YOGI HILL),19.1825192362,72.9420249861,Marathi:स्वप्न नगरी (योगी हिल) Road:*NAME TO BE CONFIRMED Area:MULUND (W)
2331,KADAM PADA,19.1786335215,72.9471658127,Marathi:कदम पाडा Road:DR.RAJENDRA PRASAD ROAD Area:MULUND (W)
2332,ADISHAKTI NGR.(PIPE LINE ),19.1857618075,72.9470675391,Marathi:आदिशक्ती नगर(योगी हिल) Road:*NAME TO BE CONFIRMED Area:MULUND (W)
2333,S.U.PUPM(MULUND-W),19.1847890428,72.9434197348,Marathi:एस.यु.पंप (योगी हिल) मुलुंड  Road:*NAME TO BE CONFIRMED Area:MULUND (W)
2335,MODEL TOWN,19.1843431904,72.9451578063,Marathi:मोडेल टाउन(मुलुंड) Road:*NAME TO BE CONFIRMED Area:MULUND (W)
2353,PENKARPADA,19.2672409019,72.8763686175,Marathi:पेणकर पाडा Road:KAI.BHAVJI ODHAVJI MARG/PENKAR PADA Area:DAHISAR (E)
2354,ATMARAM NGR.(SRUSHTHI),19.2706843556,72.8737936968,Marathi:आत्माराम नगर(स्रुष्टी) Road:*NAME TO BE CONFIRMED Area:DAHISAR (E)
2355,GANESH MANDIR,19.2696338085,72.8715004769,Marathi:गणेश मंदिर दहीसर Road:SRUSHTI MARG Area:DAHISAR (E)
2359,SARDAR NGR.NO 1,19.037611649,72.8653811259,Marathi:सरदार नगर नं.1 Road:JAISHANKAR YADNIK MARG Area:PRATIKSHA NAGAR
2365,MANTRALAYA,18.9265431953,72.8274352406,Marathi: Road:MADAM CAMA MARG Area:MANTRALAYA
2369,MACCHIMAR NGR/RAHEJA HOSPITAL,19.0455956719,72.8417785575,Marathi: Road:S.L.RAHEJA HOSPITAL MARG Area:MAHIM
2370,MAHIM PHATAK,19.0432237892,72.845287387,Marathi: Road:SENAPATI BAPAT MARG Area:MAHIM (W)
2371,MAHIM PHATAK,19.0448194248,72.8445281699,Marathi: Road:SENAPATI BAPAT MARG Area:MAHIM (W)
2372,KINNARI HALL(KANNAMWAR NGR.),19.1090771198,72.9334861095,Marathi: Road:CAPTAN ATTMARAM SURVE MARG Area:VIKHROLI (E)
2373,MAHIM BUS STN.,19.0432840233,72.8400750979,Marathi: Road:MORI ROAD Area:MAHIM
2374,MAHIM BUS STN.,19.0431499142,72.8403756599,Marathi: Road:MORI ROAD Area:MAHIM
2381,NAVRANG TALKIES,19.1239332158,72.8424418577,Marathi:नवरंग टॉकिज Road:JAY PRAKASH MARG Area:ANDHERI (W)
2390,SANSKRITI APT.S,19.2124032593,72.8643747897,Marathi:संस्क्रीती अपार्टमेंट Road:THAKUR COMPLEX MARG Area:KANDIVLI (W)
2391,SARAF CHOUDHARI NGR.,19.2089307212,72.8642514081,Marathi:सराफ चौधरी नगर Road:THAKUR COMPLEX MARG Area:KANDIVLI (E)
2392,GOKUL GARDEN,19.2111647038,72.8645008535,Marathi:गोकुल उद्यान Road:THAKUR COMPLEX MARG Area:KANDIVLI (E)
2393,KONARK APT.,19.1623447588,72.9427708642,Marathi:कोनार्क अपार्टमेंट Road:GOREGAON- MULUND LINK ROAD Area:MULUND (W)
2394,MERIND CO.,19.1845400695,72.9550850025,Marathi:मेरिंद कंपनी Road:GOREGAON- MULUND LINK ROAD Area:MULUND (W)
2395,DHANVANTARI HOSPITAL,19.1760798914,72.9536460297,Marathi:धन्वंतरी रुग्णालय Road:NETAJI SUBHASHCHANDRA BOSE MARG Area:MULUND (W)
2396,MULUND COURT,19.1760732309,72.9601168392,Marathi:मुलुंड न्यायालय Road:JATHA SHANKAR DOSSA MARG Area:MULUND (W)
2397,ANDHERI MARKET,19.1222866234,72.8457115953,Marathi:अंधेरी मार्केट Road:JAY PRAKASH MARG Area:ANDHERI (W)
2399,RAMWADI,19.1402347455,72.8585907436,Marathi:राम वाडी जोगेश्वरी Road:SANT GADGE MAHARAJ MARG Area:JOGESHWARI (E)
2419,ELCO MARKET,19.0556437837,72.8330398714,Marathi:एलको मार्केट Road:RAMDAS NAYAK MARG Area:BANDRA (W)
2425,JIJAMATA BHOSLE MARG JN.,19.069988548,72.9083503381,Marathi:छेडा नगर Road:VEER JIJAMATA BHOSLE MARG Area:CHEMBUR (W)
2428,TOLANI COLLEGE,19.1284947298,72.8649777659,Marathi: Road:D.P.ROAD Area:JOGESHWARI (E)
2444,VIJAY NGR.,19.1220082339,72.8798422515,Marathi:विजय नगर मरोल Road:MAROL MAROSHI MARG Area:MAROL
2445,GOREGAON CHECK NAKA NO.2,19.1264025011,72.8795981704,Marathi: Road:MAROL MAROSHI MARG Area:MAROL
2447,SAINATH NGR.,19.1209453169,72.8756817795,Marathi:साईनाथ नगर अंधेरी Road:C CROSS ROAD Area:ANDHERI (E)
2449,MAHIM KOLIWADA,19.0461851322,72.8383994742,Marathi:माहिम कोलीवाडा Road:GEN.ARUNKUMAR VAIDYA MARG Area:MAHIM
2450,SHYAM NGR.,19.1391114899,72.8633339178,Marathi:श्याम नगर Road:SANT GADGE MAHARAJ MARG Area:JOGESHWARI (E)
